10, 0.27700, 0.005
20, 0.08515, 0.005
30, 0.07468, 0.005
40, 0.06018, 0.005
50, 0.05349, 0.005
60, 0.05296, 0.005
70, 0.05673, 0.005
80, 0.05833, 0.005
90, 0.04355, 0.005
100, 0.04298, 0.005
110, 0.04218, 0.005
120, 0.04018, 0.005
130, 0.03907, 0.005
140, 0.04293, 0.005
150, 0.04247, 0.005
160, 0.05049, 0.005
170, 0.04136, 0.005
180, 0.03890, 0.005
190, 0.04012, 0.005
200, 0.03463, 0.005
210, 0.03511, 0.005
220, 0.03807, 0.005
230, 0.03336, 0.005
240, 0.03148, 0.005
250, 0.03341, 0.005
260, 0.03621, 0.005
270, 0.03231, 0.005
280, 0.03128, 0.005
290, 0.03561, 0.005
300, 0.03355, 0.005
310, 0.03165, 0.005
320, 0.03411, 0.005
330, 0.03085, 0.005
340, 0.03288, 0.005
350, 0.03151, 0.005
360, 0.03565, 0.005
370, 0.02895, 0.005
380, 0.03595, 0.005
390, 0.03022, 0.005
400, 0.03272, 0.005
410, 0.03404, 0.005
420, 0.02355, 0.005
430, 0.02611, 0.005
440, 0.02628, 0.005
450, 0.02961, 0.005
460, 0.02757, 0.005
470, 0.03185, 0.005
480, 0.02728, 0.005
490, 0.02796, 0.005
500, 0.02732, 0.005
510, 0.02660, 0.005
520, 0.02258, 0.005
530, 0.02633, 0.005
540, 0.02531, 0.005
550, 0.02471, 0.005
560, 0.02434, 0.005
570, 0.02616, 0.005
580, 0.02729, 0.005
590, 0.02664, 0.005
600, 0.01984, 0.005
610, 0.02605, 0.005
620, 0.02295, 0.005
630, 0.02758, 0.005
640, 0.02042, 0.005
650, 0.02396, 0.005
660, 0.02554, 0.005
670, 0.02699, 0.005
680, 0.02289, 0.005
690, 0.02239, 0.005
700, 0.01965, 0.005
710, 0.02791, 0.005
720, 0.02843, 0.005
730, 0.02609, 0.005
740, 0.02179, 0.005
750, 0.02295, 0.005
760, 0.02094, 0.005
770, 0.02133, 0.005
780, 0.01861, 0.005
790, 0.01579, 0.005
800, 0.01780, 0.005
810, 0.01635, 0.005
820, 0.01809, 0.005
830, 0.01937, 0.005
840, 0.01738, 0.005
850, 0.02004, 0.005
860, 0.02344, 0.005
870, 0.01719, 0.005
880, 0.02049, 0.005
890, 0.01734, 0.005
900, 0.01819, 0.005
910, 0.01627, 0.005
920, 0.01959, 0.005
930, 0.02326, 0.005
940, 0.01770, 0.005
950, 0.01870, 0.005
960, 0.01976, 0.005
970, 0.02022, 0.005
980, 0.01876, 0.005
990, 0.01592, 0.005
1000, 0.02015, 0.005
1010, 0.01830, 0.005
1020, 0.01400, 0.005
1030, 0.01477, 0.005
1040, 0.01598, 0.005
1050, 0.01834, 0.005
1060, 0.01838, 0.005
1070, 0.01379, 0.005
1080, 0.01596, 0.005
1090, 0.01874, 0.005
1100, 0.01620, 0.005
1110, 0.02014, 0.005
1120, 0.01426, 0.005
1130, 0.01854, 0.005
1140, 0.02349, 0.005
1150, 0.01785, 0.005
1160, 0.01544, 0.005
1170, 0.01819, 0.005
1180, 0.01498, 0.005
1190, 0.01570, 0.005
1200, 0.01504, 0.005
1210, 0.01408, 0.005
1220, 0.01651, 0.005
1230, 0.01345, 0.005
1240, 0.01367, 0.005
1250, 0.01627, 0.005
1260, 0.01945, 0.005
1270, 0.01327, 0.005
1280, 0.01361, 0.005
1290, 0.01875, 0.005
1300, 0.01170, 0.005
1310, 0.01786, 0.005
1320, 0.01611, 0.005
1330, 0.01362, 0.005
1340, 0.01141, 0.005
1350, 0.01276, 0.005
1360, 0.01878, 0.005
1370, 0.01726, 0.005
1380, 0.01174, 0.005
1390, 0.01277, 0.005
1400, 0.01240, 0.005
1410, 0.01084, 0.005
1420, 0.01796, 0.005
1430, 0.01091, 0.005
1440, 0.01027, 0.005
1450, 0.01152, 0.005
1460, 0.01297, 0.005
1470, 0.01246, 0.005
1480, 0.01290, 0.005
1490, 0.01035, 0.005
1500, 0.01180, 0.005
1510, 0.01268, 0.005
1520, 0.01531, 0.005
1530, 0.01229, 0.005
1540, 0.01395, 0.005
1550, 0.01522, 0.005
1560, 0.01361, 0.005
1570, 0.01195, 0.005
1580, 0.01232, 0.005
1590, 0.01230, 0.005
1600, 0.01019, 0.005
1610, 0.01313, 0.005
1620, 0.01116, 0.005
1630, 0.01093, 0.005
1640, 0.01107, 0.005
1650, 0.01395, 0.005
1660, 0.01237, 0.005
1670, 0.01394, 0.005
1680, 0.01061, 0.005
1690, 0.01089, 0.005
1700, 0.00971, 0.005
1710, 0.00875, 0.005
1720, 0.01096, 0.005
1730, 0.01333, 0.005
1740, 0.01108, 0.005
1750, 0.01263, 0.005
1760, 0.01432, 0.005
1770, 0.01392, 0.005
1780, 0.01052, 0.005
1790, 0.01517, 0.005
1800, 0.01321, 0.005
1810, 0.01176, 0.005
1820, 0.01126, 0.005
1830, 0.01014, 0.005
1840, 0.00954, 0.005
1850, 0.01248, 0.005
1860, 0.01153, 0.005
1870, 0.01135, 0.005
1880, 0.01069, 0.005
1890, 0.01164, 0.005
1900, 0.01044, 0.005
1910, 0.01104, 0.005
1920, 0.01178, 0.005
1930, 0.00965, 0.005
1940, 0.01224, 0.005
1950, 0.00992, 0.005
1960, 0.00992, 0.005
1970, 0.01043, 0.005
1980, 0.00890, 0.005
1990, 0.01010, 0.005
2000, 0.00834, 0.005
2010, 0.01006, 0.005
2020, 0.00971, 0.005
2030, 0.00788, 0.005
2040, 0.00817, 0.005
2050, 0.00944, 0.005
2060, 0.00806, 0.005
2070, 0.01251, 0.005
2080, 0.01059, 0.005
2090, 0.00736, 0.005
2100, 0.01160, 0.005
2110, 0.01228, 0.005
2120, 0.01147, 0.005
2130, 0.01581, 0.005
2140, 0.01112, 0.005
2150, 0.00861, 0.005
2160, 0.01418, 0.005
2170, 0.00901, 0.005
2180, 0.01151, 0.005
2190, 0.01102, 0.005
2200, 0.00778, 0.005
2210, 0.01007, 0.005
2220, 0.01113, 0.005
2230, 0.01333, 0.005
2240, 0.00913, 0.005
2250, 0.00918, 0.005
2260, 0.01093, 0.005
2270, 0.01066, 0.005
2280, 0.01182, 0.005
2290, 0.01074, 0.005
2300, 0.01152, 0.005
2310, 0.01191, 0.005
2320, 0.01067, 0.005
2330, 0.01103, 0.005
2340, 0.00981, 0.005
2350, 0.01095, 0.005
2360, 0.01100, 0.005
2370, 0.01038, 0.005
2380, 0.00897, 0.005
2390, 0.00833, 0.005
2400, 0.00848, 0.005
2410, 0.00911, 0.005
2420, 0.01168, 0.005
2430, 0.01020, 0.005
2440, 0.01331, 0.005
2450, 0.01493, 0.005
2460, 0.01235, 0.005
2470, 0.01430, 0.005
2480, 0.00917, 0.005
2490, 0.00807, 0.005
2500, 0.00782, 0.005
2510, 0.00882, 0.005
2520, 0.00772, 0.005
2530, 0.01023, 0.005
2540, 0.00708, 0.005
2550, 0.00693, 0.005
2560, 0.01004, 0.005
2570, 0.00609, 0.005
2580, 0.00940, 0.005
2590, 0.00654, 0.005
2600, 0.00858, 0.005
2610, 0.00740, 0.005
2620, 0.01200, 0.005
2630, 0.01015, 0.005
2640, 0.00761, 0.005
2650, 0.00990, 0.005
2660, 0.00946, 0.005
2670, 0.00606, 0.005
2680, 0.00839, 0.005
2690, 0.00902, 0.005
2700, 0.00779, 0.005
2710, 0.00736, 0.005
2720, 0.01242, 0.005
2730, 0.01063, 0.005
2740, 0.01067, 0.005
2750, 0.00715, 0.005
2760, 0.00828, 0.005
2770, 0.00860, 0.005
2780, 0.00867, 0.005
2790, 0.00753, 0.005
2800, 0.00925, 0.005
2810, 0.00993, 0.005
2820, 0.01012, 0.005
2830, 0.00803, 0.005
2840, 0.00695, 0.005
2850, 0.00980, 0.005
2860, 0.01034, 0.005
2870, 0.00908, 0.005
2880, 0.01095, 0.005
2890, 0.00955, 0.005
2900, 0.00984, 0.005
2910, 0.00717, 0.005
2920, 0.00764, 0.005
2930, 0.00919, 0.005
2940, 0.00802, 0.005
2950, 0.00728, 0.005
2960, 0.00731, 0.005
2970, 0.00761, 0.005
2980, 0.00954, 0.005
2990, 0.00811, 0.005
3000, 0.00774, 0.005
3010, 0.00834, 0.005
3020, 0.00981, 0.005
3030, 0.00771, 0.005
3040, 0.00870, 0.005
3050, 0.00814, 0.005
3060, 0.01057, 0.005
3070, 0.00782, 0.005
3080, 0.00798, 0.005
3090, 0.00862, 0.005
3100, 0.00861, 0.005
3110, 0.00849, 0.005
3120, 0.00662, 0.005
3130, 0.00776, 0.005
3140, 0.00824, 0.005
3150, 0.00885, 0.005
3160, 0.01041, 0.005
3170, 0.00961, 0.005
3180, 0.00797, 0.005
3190, 0.00924, 0.005
3200, 0.01121, 0.005
3210, 0.00689, 0.005
3220, 0.00619, 0.005
3230, 0.01009, 0.005
3240, 0.00785, 0.005
3250, 0.00967, 0.005
3260, 0.00647, 0.005
3270, 0.00872, 0.005
3280, 0.00692, 0.005
3290, 0.00764, 0.005
3300, 0.00740, 0.005
3310, 0.00999, 0.005
3320, 0.01032, 0.005
3330, 0.00859, 0.005
3340, 0.00635, 0.005
3350, 0.00854, 0.005
3360, 0.00950, 0.005
3370, 0.00973, 0.005
3380, 0.00723, 0.005
3390, 0.00912, 0.005
3400, 0.00790, 0.005
3410, 0.00773, 0.005
3420, 0.00701, 0.005
3430, 0.00922, 0.005
3440, 0.01171, 0.005
3450, 0.00698, 0.005
3460, 0.00710, 0.005
3470, 0.00971, 0.005
3480, 0.00681, 0.005
3490, 0.00757, 0.005
3500, 0.00758, 0.005
3510, 0.00799, 0.005
3520, 0.00882, 0.005
3530, 0.00836, 0.005
3540, 0.00797, 0.005
3550, 0.00947, 0.005
3560, 0.00976, 0.005
3570, 0.00807, 0.005
3580, 0.00560, 0.005
3590, 0.00964, 0.005
3600, 0.00668, 0.005
3610, 0.00726, 0.005
3620, 0.00954, 0.005
3630, 0.00685, 0.005
3640, 0.00848, 0.005
3650, 0.01006, 0.005
3660, 0.00750, 0.005
3670, 0.00757, 0.005
3680, 0.00812, 0.005
3690, 0.01076, 0.005
3700, 0.00798, 0.005
3710, 0.00801, 0.005
3720, 0.00716, 0.005
3730, 0.00611, 0.005
3740, 0.00833, 0.005
3750, 0.00909, 0.005
3760, 0.01044, 0.005
3770, 0.00724, 0.005
3780, 0.00759, 0.005
3790, 0.00874, 0.005
3800, 0.00644, 0.005
3810, 0.00633, 0.005
3820, 0.00496, 0.005
3830, 0.00831, 0.005
3840, 0.01154, 0.005
3850, 0.00768, 0.005
3860, 0.00948, 0.005
3870, 0.01343, 0.005
3880, 0.00786, 0.005
3890, 0.00866, 0.005
3900, 0.00920, 0.005
3910, 0.00828, 0.005
3920, 0.00570, 0.005
3930, 0.00639, 0.005
3940, 0.00526, 0.005
3950, 0.00901, 0.005
3960, 0.01018, 0.005
3970, 0.00879, 0.005
3980, 0.00961, 0.005
3990, 0.00777, 0.005
4000, 0.00735, 0.005
4010, 0.00821, 0.005
4020, 0.00545, 0.005
4030, 0.00609, 0.005
4040, 0.00781, 0.005
4050, 0.00548, 0.005
4060, 0.00669, 0.005
4070, 0.00658, 0.005
4080, 0.00465, 0.005
4090, 0.00809, 0.005
4100, 0.00875, 0.005
4110, 0.00540, 0.005
4120, 0.00728, 0.005
4130, 0.00785, 0.005
4140, 0.00771, 0.005
4150, 0.00739, 0.005
4160, 0.00586, 0.005
4170, 0.00822, 0.005
4180, 0.00761, 0.005
4190, 0.00762, 0.005
4200, 0.00912, 0.005
4210, 0.00741, 0.005
4220, 0.00943, 0.005
4230, 0.00897, 0.005
4240, 0.00741, 0.005
4250, 0.00807, 0.005
4260, 0.00605, 0.005
4270, 0.00612, 0.005
4280, 0.00506, 0.005
4290, 0.00849, 0.005
4300, 0.00749, 0.005
4310, 0.00675, 0.005
4320, 0.00829, 0.005
4330, 0.00615, 0.005
4340, 0.00647, 0.005
4350, 0.00722, 0.005
4360, 0.00485, 0.005
4370, 0.00874, 0.005
4380, 0.00608, 0.005
4390, 0.00953, 0.005
4400, 0.00474, 0.005
4410, 0.00812, 0.005
4420, 0.00950, 0.005
4430, 0.00783, 0.005
4440, 0.00842, 0.005
4450, 0.00750, 0.005
4460, 0.00948, 0.005
4470, 0.00736, 0.005
4480, 0.00682, 0.005
4490, 0.00518, 0.005
4500, 0.00628, 0.005
4510, 0.00681, 0.005
4520, 0.00551, 0.005
4530, 0.00734, 0.005
4540, 0.00666, 0.005
4550, 0.00913, 0.005
4560, 0.00782, 0.005
4570, 0.00617, 0.005
4580, 0.00675, 0.005
4590, 0.00847, 0.005
4600, 0.00926, 0.005
4610, 0.00726, 0.005
4620, 0.00875, 0.005
4630, 0.00803, 0.005
4640, 0.00630, 0.005
4650, 0.00548, 0.005
4660, 0.00812, 0.005
4670, 0.00629, 0.005
4680, 0.00674, 0.005
4690, 0.00616, 0.005
4700, 0.00761, 0.005
4710, 0.00690, 0.005
4720, 0.00596, 0.005
4730, 0.00568, 0.005
4740, 0.00688, 0.005
4750, 0.00584, 0.005
4760, 0.00648, 0.005
4770, 0.00816, 0.005
4780, 0.00644, 0.005
4790, 0.00573, 0.005
4800, 0.00683, 0.005
4810, 0.00554, 0.005
4820, 0.00823, 0.005
4830, 0.00693, 0.005
4840, 0.00834, 0.005
4850, 0.00884, 0.005
4860, 0.00665, 0.005
4870, 0.01059, 0.005
4880, 0.00842, 0.005
4890, 0.00626, 0.005
4900, 0.00557, 0.005
4910, 0.00803, 0.005
4920, 0.00629, 0.005
4930, 0.00636, 0.005
4940, 0.00519, 0.005
4950, 0.00641, 0.005
4960, 0.00640, 0.005
4970, 0.00541, 0.005
4980, 0.00498, 0.005
4990, 0.00481, 0.005
5000, 0.00843, 0.005
5010, 0.00626, 0.005
5020, 0.00661, 0.005
5030, 0.00627, 0.005
5040, 0.00931, 0.005
5050, 0.00714, 0.005
5060, 0.00738, 0.005
5070, 0.00597, 0.005
5080, 0.00537, 0.005
5090, 0.00665, 0.005
5100, 0.00967, 0.005
5110, 0.00777, 0.005
5120, 0.00821, 0.005
5130, 0.00617, 0.005
5140, 0.00466, 0.005
5150, 0.00539, 0.005
5160, 0.00535, 0.005
5170, 0.00520, 0.005
5180, 0.00944, 0.005
5190, 0.00650, 0.005
5200, 0.00742, 0.005
5210, 0.00589, 0.005
5220, 0.00577, 0.005
5230, 0.00687, 0.005
5240, 0.00685, 0.005
5250, 0.00555, 0.005
5260, 0.00634, 0.005
5270, 0.00860, 0.005
5280, 0.00969, 0.005
5290, 0.00686, 0.005
5300, 0.00595, 0.005
5310, 0.00648, 0.005
5320, 0.00747, 0.005
5330, 0.00883, 0.005
5340, 0.00625, 0.005
5350, 0.00616, 0.005
5360, 0.00765, 0.005
5370, 0.00583, 0.005
5380, 0.00691, 0.005
5390, 0.00642, 0.005
5400, 0.00783, 0.005
5410, 0.00576, 0.005
5420, 0.00592, 0.005
5430, 0.00653, 0.005
5440, 0.00567, 0.005
5450, 0.00799, 0.005
5460, 0.00775, 0.005
5470, 0.00655, 0.005
5480, 0.00630, 0.005
5490, 0.00690, 0.005
5500, 0.00675, 0.005
5510, 0.00624, 0.005
5520, 0.00517, 0.005
5530, 0.00596, 0.005
5540, 0.00595, 0.005
5550, 0.00647, 0.005
5560, 0.00706, 0.005
5570, 0.00489, 0.005
5580, 0.00555, 0.005
5590, 0.00837, 0.005
5600, 0.00550, 0.005
5610, 0.00575, 0.005
5620, 0.00756, 0.005
5630, 0.00663, 0.005
5640, 0.00545, 0.005
5650, 0.00677, 0.005
5660, 0.00917, 0.005
5670, 0.00540, 0.005
5680, 0.00579, 0.005
5690, 0.00457, 0.005
5700, 0.00558, 0.005
5710, 0.00669, 0.005
5720, 0.00435, 0.005
5730, 0.00615, 0.005
5740, 0.00640, 0.005
5750, 0.00579, 0.005
5760, 0.00823, 0.005
5770, 0.00497, 0.005
5780, 0.00621, 0.005
5790, 0.00560, 0.005
5800, 0.00659, 0.005
5810, 0.00606, 0.005
5820, 0.00503, 0.005
5830, 0.00531, 0.005
5840, 0.00598, 0.005
5850, 0.00713, 0.005
5860, 0.00534, 0.005
5870, 0.00646, 0.005
5880, 0.00580, 0.005
5890, 0.00831, 0.005
5900, 0.00572, 0.005
5910, 0.00582, 0.005
5920, 0.00723, 0.005
5930, 0.00527, 0.005
5940, 0.00617, 0.005
5950, 0.00597, 0.005
5960, 0.00710, 0.005
5970, 0.00537, 0.005
5980, 0.00617, 0.005
5990, 0.00557, 0.005
6000, 0.00565, 0.005
6010, 0.00583, 0.005
6020, 0.00492, 0.005
6030, 0.00633, 0.005
6040, 0.00618, 0.005
6050, 0.00488, 0.005
6060, 0.00691, 0.005
6070, 0.00494, 0.005
6080, 0.00701, 0.005
6090, 0.00618, 0.005
6100, 0.00701, 0.005
6110, 0.00650, 0.005
6120, 0.00499, 0.005
6130, 0.00491, 0.005
6140, 0.00597, 0.005
6150, 0.00693, 0.005
6160, 0.00585, 0.005
6170, 0.00601, 0.005
6180, 0.00546, 0.005
6190, 0.00530, 0.005
6200, 0.00534, 0.005
6210, 0.00460, 0.005
6220, 0.00677, 0.005
6230, 0.00724, 0.005
6240, 0.00433, 0.005
6250, 0.00601, 0.005
6260, 0.00634, 0.005
6270, 0.00728, 0.005
6280, 0.00490, 0.005
6290, 0.00768, 0.005
6300, 0.00632, 0.005
6310, 0.00507, 0.005
6320, 0.00572, 0.005
6330, 0.00804, 0.005
6340, 0.00633, 0.005
6350, 0.00473, 0.005
6360, 0.00582, 0.005
6370, 0.00582, 0.005
6380, 0.00583, 0.005
6390, 0.00441, 0.005
6400, 0.00713, 0.005
6410, 0.00490, 0.005
6420, 0.00610, 0.005
6430, 0.00747, 0.005
6440, 0.00739, 0.005
6450, 0.00720, 0.005
6460, 0.00566, 0.005
6470, 0.00546, 0.005
6480, 0.00419, 0.005
6490, 0.00723, 0.005
6500, 0.00558, 0.005
6510, 0.00591, 0.005
6520, 0.00420, 0.005
6530, 0.00635, 0.005
6540, 0.00441, 0.005
6550, 0.00673, 0.005
6560, 0.00628, 0.005
6570, 0.00621, 0.005
6580, 0.00835, 0.005
6590, 0.00792, 0.005
6600, 0.00600, 0.005
6610, 0.00538, 0.005
6620, 0.00487, 0.005
6630, 0.00804, 0.005
6640, 0.00616, 0.005
6650, 0.00565, 0.005
6660, 0.00782, 0.005
6670, 0.00534, 0.005
6680, 0.00530, 0.005
6690, 0.00574, 0.005
6700, 0.00501, 0.005
6710, 0.00480, 0.005
6720, 0.00395, 0.005
6730, 0.00550, 0.005
6740, 0.00540, 0.005
6750, 0.00648, 0.005
6760, 0.00928, 0.005
6770, 0.01012, 0.005
6780, 0.00876, 0.005
6790, 0.00670, 0.005
6800, 0.00588, 0.005
6810, 0.00580, 0.005
6820, 0.00614, 0.005
6830, 0.00715, 0.005
6840, 0.00661, 0.005
6850, 0.00573, 0.005
6860, 0.00451, 0.005
6870, 0.00595, 0.005
6880, 0.00537, 0.005
6890, 0.00767, 0.005
6900, 0.00698, 0.005
6910, 0.00637, 0.005
6920, 0.00553, 0.005
6930, 0.00676, 0.005
6940, 0.00620, 0.005
6950, 0.00513, 0.005
6960, 0.00601, 0.005
6970, 0.00452, 0.005
6980, 0.00765, 0.005
6990, 0.00763, 0.005
7000, 0.00545, 0.005
7010, 0.00593, 0.005
7020, 0.00517, 0.005
7030, 0.00408, 0.005
7040, 0.00399, 0.005
7050, 0.00471, 0.005
7060, 0.00601, 0.005
7070, 0.00398, 0.005
7080, 0.01029, 0.005
7090, 0.00489, 0.005
7100, 0.00752, 0.005
7110, 0.00666, 0.005
7120, 0.00631, 0.005
7130, 0.00774, 0.005
7140, 0.00524, 0.005
7150, 0.00624, 0.005
7160, 0.00582, 0.005
7170, 0.00494, 0.005
7180, 0.00626, 0.005
7190, 0.00725, 0.005
7200, 0.00604, 0.005
7210, 0.00692, 0.005
7220, 0.00493, 0.005
7230, 0.00578, 0.005
7240, 0.00756, 0.005
7250, 0.00454, 0.005
7260, 0.00725, 0.005
7270, 0.00408, 0.005
